response_id,topic,value,response_date,student_year,procedure,improvement,question,academic_year,label
R_1ojLojNLXWtWbUc,t_4,0.7403508771929825,2021-06-26T20:44:16Z,D3,Prosthodontics,"Dr. Abdullah showed me how to do a chairside hard reline, and I wasn't prepared going into this appointment for that. This taught me that if I have denture patients I'm seeing in the future I should study up on what are the most common procedures we do as undergrads chair side. I learned a lot from Dr. Abdullah and I admire his in the moment awareness and execution of adapting in the moment.","I ended up getting the treatment swiped and completed by my PCC, thank you for all your help Dr. Abdullah.",2021-2022,time crown impression denture occlusion bite tray
R_1ojNa8tYMtSfWRB,t_4,0.911111111111111,2021-09-21T20:29:14Z,D3,Prosthodontics,Thank you for showing me the water bath technique for large edentulous ridges.,NA,2021-2022,time crown impression denture occlusion bite tray
R_1ojO3qpxADfTDmJ,t_4,0.7913043478260869,2020-10-20T22:38:40Z,D3,Prosthodontics,"Next time, I would like to tell the patient to relax their lower lip when taking a mandibular alginate impression so that I can better capture the vestibular extension.",NA,2020-2021,time crown impression denture occlusion bite tray
R_1ojVrMIBhRvUnZM,t_3,0.9471698113207547,2021-06-03T04:02:21Z,D3,Periodontics,"This was a pretty relaxed appointment because the patient was my D2 mentee. However, I would like to continue pushing myself to work more efficiently. I want to be more aware of the time passing while I work. Ive started to try and give myself realistic time efficiency goals in clinic. For example, I would like to be done with health history by 20 miunutes into the appointment and so on for my other classes.",No questions as of now! Thanks for helping today!!! I learned a lot!,2021-2022,exam time patient plan complete faculty appointment
R_1ojwLNKW5FgwxDx,t_3,0.7333333333333334,2020-11-20T18:57:55Z,D3,Restorative,Nothing specific,NA,2020-2021,exam time patient plan complete faculty appointment
R_1ok8yYrsKjJok45,t_1,0.8222222222222222,2021-10-02T00:14:44Z,D3,Restorative,Using more clinical judgement for occlusal caries based on radiographic evidence to determine if something should be restored or not.,Thank you for your help today! I appreciated talking through the rationale for the decision process.,2021-2022,caries patient plan treatment tooth lesion option
R_1okjc2zzGd6VO6b,t_5,0.6888888888888889,2021-02-19T22:37:20Z,D3,Restorative,I would like to remember to relieve the Toffymer to get a better contact on the restoration,Thank you for helping me!,2020-2021,contact margin prep composite restoration bur remove
R_1OkKaUaAybs3rPg,t_5,0.9529411764705882,2021-03-05T18:04:58Z,D3,Restorative,Next time I would like to detect excess composite material when it is left on tooth structure,NA,2020-2021,contact margin prep composite restoration bur remove
R_1OkuVnuGmgVhNlv,t_1,0.6,2020-11-16T17:42:57Z,D3,Exam/Tx Plan,"I missed out on spotting some carious lesions radiographically, I would like to me more accurate in the future with my diagnosis.",NA,2020-2021,caries patient plan treatment tooth lesion option
R_1Okws4iJljxsGxP,t_2,0.9272727272727272,2021-11-19T14:38:21Z,D3,Restorative,I missed my first IAN block but got it on the second try. I think I need to go a little higher on the first try next time.,NA,2021-2022,time calculus hand instrument molar scale probe
R_1OlA8zVKFeUOy2q,t_2,0.6121212121212121,2021-10-24T19:31:25Z,D3,Prosthodontics,In future appointments I really want to work on my confidence in my hand skills. I feel like I have a habit of second guessing myself and I want to work on being more brave and not overthinking things. I also learned how to use an automatrix at this appointment which I think will be a good skill to have for the future!,Thank you for all your help during this and all my other appointments! We will miss you so much!!,2021-2022,time calculus hand instrument molar scale probe
R_1OlDs3NxmNON9xp,t_4,0.7333333333333334,2021-06-09T12:49:28Z,D3,Other,Nothing differently.,How can I improve?,2021-2022,time crown impression denture occlusion bite tray
R_1OMJwUJTeX2Lrk6,t_5,0.6,2020-10-30T13:15:21Z,D3,Restorative,"I would like to have a better understanding of material properties and steps for caries removal, so that I may be able to deliver care more confidently.","None, thank you for your help!",2020-2021,contact margin prep composite restoration bur remove
R_1OMJxcxVXSIzU8C,t_4,0.8400000000000001,2021-09-07T21:25:28Z,D3,Periodontics,more time efficient,NA,2021-2022,time crown impression denture occlusion bite tray
R_1omZQA4ZJLRwBrT,t_3,0.568,2021-07-23T22:20:00Z,D3,Prosthodontics,I will remind him to bring his RPD to all perio maintenance visits so we can complete any adjustments then instead of having him come in for an additional appointment.,Thank you Dr. Bak!,2021-2022,exam time patient plan complete faculty appointment
R_1ON9Nq6Mk1bdZnS,t_3,0.5179487179487179,2021-05-25T14:38:56Z,D3,Restorative,next time i would like to already have my assistants assist form set up for when Dr. Heys gets to my cubicle.,"when a pt. complains of pain on a crown when chewing but the tooth is still vital and it is not in hyper oclussion, what are the next steps to get the patient comfortable?",2021-2022,exam time patient plan complete faculty appointment
R_1onhAPzWdCDG3Qc,t_5,0.6342857142857142,2020-10-24T15:25:22Z,D3,Restorative,I would like to try using the 169 and 171 burs in the future for amalgam removal (more efficient) and prepping boxes (better taper). I also will use the wet cotton ball trick to smooth the amalgam after completion. And time management.,NA,2020-2021,contact margin prep composite restoration bur remove
R_1OnULscoZkYtKJX,t_1,0.4507462686567164,2021-03-17T03:24:24Z,D3,Restorative,"While I had completed an intraoral exam, I failed to notice the white patches extending onto the buccal gingiva of the patient's lower posteriors. I noticed the white patches on his buccal mucosa (cheek) but had passed it off as cheek biting/trauma. Next time I will be sure to observe the entire lesion before proposing a diagnosis.",Please feel free to share any suggestions you have!,2020-2021,caries patient plan treatment tooth lesion option
R_1ONUNJJbtZ8tC7k,t_3,0.8857142857142858,2020-11-03T22:41:57Z,D3,Prosthodontics,Be more efficient with every step of the procedure.,NA,2020-2021,exam time patient plan complete faculty appointment
R_1ONurKNtx2jRbUg,t_1,0.7333333333333334,2021-11-20T15:26:44Z,D3,Restorative,I would have test cased it :(,NA,2021-2022,caries patient plan treatment tooth lesion option
R_1ONXIUkzLZXuVt6,t_1,0.674074074074074,2021-02-22T19:44:50Z,D3,Exam/Tx Plan,"I'd like to be more assertive in making my recommendations next, while recognizing that at the end of the day, the patient has to live with the decision he makes.  I think I was a little timid to propose other options since he was so dead-set on complete dentures.",What maintenance is needed long term with an all-on-four?,2020-2021,caries patient plan treatment tooth lesion option
R_1OoALwk4AUCwqiv,t_5,0.9813953488372094,2021-04-20T17:25:35Z,D3,Restorative,"This carious lesion was extensive and very close to the pulp. Overall the prep went okay, but I would like to be a bit faster. There was flash left over after completion of the restoration, I would like to continue working on my technique to avoid having flash with composites. I have trouble seeing it, once I put regular lighting I can see that flash is in fact there.",NA,2020-2021,contact margin prep composite restoration bur remove
R_1OOCUcgTKjQkF3p,t_5,0.8857142857142858,2021-11-01T14:33:35Z,D3,Restorative,Work faster,Thanks Dr. Walcott,2021-2022,contact margin prep composite restoration bur remove
R_1ooGMDzccDnZTro,t_5,0.8400000000000001,2021-05-28T21:02:02Z,D3,Restorative,Be more efficient with my time,NA,2021-2022,contact margin prep composite restoration bur remove
R_1OoGxmkxcyKHgwR,t_3,0.8344827586206897,2020-11-07T04:55:22Z,D3,Restorative,I think today's appointment went well overall. I had a pretty easy patient who takes good care of his teeth. One thing that I need to keep reminding myself is to get my x-rays approved! I keep forgetting to do this and have to go back to ask faculty to come again and swipe which is a hassle for both the faculty and myself...,NA,2020-2021,exam time patient plan complete faculty appointment
R_1ooHgkCw8qZAW3W,t_5,0.9384615384615385,2021-10-26T21:17:28Z,D3,Prosthodontics,"I would have liked to prep more on the distal, and made a bigger margin in general.","Any tips you can give, Ill take. Thanks for your help and for being a part of our school! Best of luck",2021-2022,contact margin prep composite restoration bur remove
R_1oolclGa2MTxO7z,t_5,0.5104477611940299,2021-07-27T03:48:25Z,D3,Restorative,"Next time, I would like to work on getting good enough cheek retraction to place my handpiece at the angle I need it to be at for the preparation and polishing/finishing. It was a bit challenging to achieve a good angle while still retracting, having suction, and protecting the patient's cheeks from the polishing burs. I will be a bit more willing to stretch my patient's mucosa out of the way for next time. 
",Thank you Dr. Dahgery!! What could cause gingival sensitivity after a filling? Gingivitis? gum irritation from restoration placement?,2021-2022,contact margin prep composite restoration bur remove
R_1ooliJIOYQ6NSOF,t_3,0.8352941176470587,2021-03-06T19:09:46Z,D3,Restorative,"I would like to be more efficient in the treatment test case. Patient was here for a long time, and I would like to reduce the time in the chair.",NA,2020-2021,exam time patient plan complete faculty appointment
R_1OoTm3Ll6kt2023,t_4,0.5636363636363636,2020-09-11T16:36:17Z,D3,Prosthodontics,check the abutments of the crown to smooth better before presenting to faculty,NA,2020-2021,time crown impression denture occlusion bite tray
R_1OOUnecIhpXM44h,t_1,0.888,2020-10-30T13:16:53Z,D3,Restorative,I would like to have a better understand of the options we have for planning treatment in MiDent; Dr. Sweier seemed very knowledgeable about the various tools we have to plan out our treatment sequence.,"None, thank you for your help!",2020-2021,caries patient plan treatment tooth lesion option
R_1OOUyGXCdh1WrMG,t_5,0.7176470588235294,2021-03-09T21:24:44Z,D3,Restorative,Double check sealant to make sure I didn't extend it beyond the preparation. I missed the distal extension.,NA,2020-2021,contact margin prep composite restoration bur remove
R_1OoYj7ooZYlyWHe,t_5,0.9724137931034482,2020-11-05T17:57:14Z,D3,Restorative,"I definitely need to work on my indirect vision and getting comfortable with removing existing restorations. I also need to be better with time management. Finally, I need to get more comfortable adjusting composites. While we were short on time, I still could have done better overall.",NA,2020-2021,contact margin prep composite restoration bur remove
R_1OpBbHYWIDky7k8,t_3,0.8133333333333332,2021-10-04T21:04:54Z,D3,Exam/Tx Plan,Next time Id like to have a better comprehensive lists of lesions I found to make going through the exam more efficient.,NA,2021-2022,exam time patient plan complete faculty appointment
R_1OPGtbjETamSGsY,t_4,0.5809523809523809,2020-11-16T15:29:14Z,D3,Restorative,"Next time, I will use a rolling motion to place gingival retraction cord, rather than attempting to place it with a straight pushing motion.",NA,2020-2021,time crown impression denture occlusion bite tray
R_1OPH4A5bcfLr2zG,t_1,0.9741935483870967,2021-09-24T22:57:01Z,D3,Exam/Tx Plan,"Something I learned that I will incorporate in the future is to discuss with patients some of their past work that has been done to make sure they are aware of what we are seeing and how it may impact them in the future. For example, this patient had some interesting prior Endo work done that isn't currently causing issues but it would be good just to go over with the patient what we saw in the x-rays.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_1OPI4VQy9YsFoHJ,t_4,0.7714285714285714,2021-02-24T17:33:51Z,D3,Restorative,"Next time, I would like to polish the restoration in the areas that I reduced.",Thank you very much for your help today! One question I have is what would you do if you realized after putting in the fit checker that the reduction was not even throughout?,2020-2021,time crown impression denture occlusion bite tray
