response_date	response_id	response_value	student_year	question	proc
2021-01-25 22:19:13	R_PzEGWwmp8ZefbkB	 Next time I need to adapt the toffelmire band towards the cervical so I do not lose core material interproximally. 	D3	improvement	Prosthodontics
2021-04-12 17:28:31	R_3IcUwLVsG0Q2dQG	Take decay out	D4	improvement	Exam/Tx Plan
2021-04-12 17:34:18	R_3j9g02JZ3Og6ZIG	better lab work	D4	improvement	Prosthodontics
2021-01-12 22:59:37	R_3szZ3VPpsW956qe	More time for more work (patient had to leave early for a job)	D4	improvement	Prosthodontics
2021-02-05 15:39:42	R_Au0e82MyvzNCO9X	More conversation about denture case	D4	improvement	Exam/Tx Plan
2021-02-08 18:31:20	R_e4WIrk1bs4hfItz	Take better BW	D4	improvement	Periodontics
2021-04-12 19:39:44	R_PM1VUKn3KeIwv85	better toffle. placement	D4	improvement	Restorative
2021-02-25 17:50:04	R_3j0WK8VtiNpXbPW	I would like to be better at getting a patient into centric relation.	D3	improvement	Prosthodontics
2021-04-02 14:13:07	R_3JKQEvWeZHhxuYO	I would like to be better when it planning restorative work, for instance a crown vs. filling and when fillings would be contraindicated (poor retention due to minimal enamel present). 	D3	improvement	Restorative
2021-04-12 16:01:17	R_77h2srnfIHKesPn	I would like o be better at detecting small overhangs on my composite restorations so I can properly smooth them out with the 7901 bur. 	D3	improvement	Restorative
2021-04-12 19:41:41	R_7WzqW1I6hpCOYzn	I would like to be better at knowing when additional retentive features should be placed, such as grooves in this case.	D3	improvement	Restorative
2021-02-15 15:42:23	R_8iu3TZXEF0P5EDn	I would like to have more time to sit and discuss the tx plana and options with the pt. 	D3	improvement	Exam/Tx Plan
2021-02-03 14:48:25	R_cRMioa6Et2jeLoB	I would like to be better able to decide the prognosis of a tooth and therefore present the best treatment option to the patient.	D3	improvement	Prosthodontics
2021-04-01 14:30:55	R_Ov6sDA08IpDTqyR	I would like to become quicker with prepping and restoring teeth, while still providing clinically acceptable work. 	D3	improvement	Restorative
2021-03-04 16:00:15	R_3Kp5WaSScLlpoQ2	I would round the facial incisal more 	D4	improvement	Restorative
2021-01-27 04:09:07	R_3NWHzkkQL4cXmpt	I would better manage time and patient finances to perform a second restoration in the allotted clinic slot.	D4	improvement	Restorative
2021-02-22 19:33:17	R_3QPZvvi8gLHdO7Y	I would better provide anesthesia differently to provide patient more comfort	D4	improvement	Periodontics
2021-03-08 23:05:07	R_PTmSn7k6QSa2DJv	I would make sure to use Snoop to know when Caries is entirely gone, also making sure to check under the cusp tips for hidden caries.	D4	improvement	Restorative
2021-02-15 20:49:44	R_3lJgQRim0EXtsmL	I would like to integrate the #12 blade into my workflow for restoring facial surfaces with composite. I would also like to utilize the discs to polish anterior composite restorations. 	D3	improvement	Restorative
2021-04-01 20:53:19	R_3MbNTHXqVT4RFAW	I wo0uld like to be better at capturing an accurate PVS impression,	D3	improvement	Prosthodontics
2021-02-06 20:25:12	R_3RduTGD5tj87O49	I would like to give the patient more opportunity to talk and ask fewer closed-ended questions	D3	improvement	Exam/Tx Plan
2021-03-18 17:21:36	R_ehrzn23pQKynzYR	I would like to be better at caries detection. My slow speed was on backwards and therefore the round bur didn't give accurate tactile sensation, but I should have realized this with an explorer or spoon excavator.	D3	improvement	Prosthodontics
2021-03-11 15:46:54	R_3gUHuQJG94BSCp4	My restoration failed to restore the mesial proximal contact. Dr. Walcott suggested a technique to prep a small class 2 box in the larger restoration and to build the contact out from there using a thinner matrix system. I can try this in the future with similar restorations	D3	improvement	Restorative
2021-01-20 18:19:37	R_3kMNLliAPwz4LGb	The procedure went really efficiently today. The only element which I would change if I were able to is to use a prophy cup and paste to more efficiently clean the implant surface, especially given the amount of inflammation and erythema that was present. 	D3	improvement	Periodontics
2021-01-20 18:19:37	R_3kMNLliAPwz4LGb	At what point would you consider the loss of support around implants an urgency, is it best to think about it as a natural tooth in this case?	D3	question	Periodontics
2021-03-11 15:53:58	R_3sBPx0IUfrquqj0	The patient presented with a deep pocket and large calculus deposit on the mesial of #16 due to tipping against the first molar. Dr. Richards demonstrated a 2-handed technique to access this area with direct vision. While its use is limited to this specific area of the arch, it is something I can try in the future with similar situations.	D3	improvement	Periodontics
2021-02-14 19:50:23	R_8bSw9DKh98WAWlP	This patient presented with a retained primary tooth and an ectopic #13, along with symptomatic wisdom teeth. She had a lot of questions regarding her options for retaining her wisdom teeth and options for her primary tooth. I would have liked to have been more prepared with answers and options. However, for the time being, I referred her to Grad ortho and OS for consultation and treatment.	D3	improvement	Exam/Tx Plan
2021-02-14 19:50:23	R_8bSw9DKh98WAWlP	What is the prognosis for surgically exposing an impacted canine/premolar?	D3	question	Exam/Tx Plan
2021-01-27 13:47:04	R_AGm4TsZRRgsTLZD	I sectioned the crown with the great white bur. The distal portion of the crown flaked off very easily because it was leaking, but I had a tough time with the mesial portion because the seal was much better. I ended up having to remove porcelain interproximally in order to separate it. Do you have any other suggestions to break the seal?	D3	improvement	Prosthodontics
2021-04-18 12:30:53	R_Def6Ac8QLMLbPdD	My initial prep had a curved proximal wall on the lingual because I was being too cautious of hitting the adjacent tooth with the bur. By putting in a wedge I was able to slip in a garrison matrix band which provided me the safety to straighten out this wall such that the enamel would be less prone to fracturing. I will use this technique in the future.	D3	improvement	Restorative
2021-01-21 20:59:58	R_NVAwoCfOsMxjU4x	When scanning the buccal bite I captured too many teeth, including anterior teeth. For a more accurate model articulation and quicker processing time, I will only include posterior teeth in my next buccal bite.	D3	improvement	Exam/Tx Plan
2021-02-09 22:00:34	R_po4SiStCm81gY1P	It was difficult to capture the mesial seating of the crown on an x-ray with a BW because the first premolar is at the corner of the arch. Next time I think an anterior PA will allow for better imaging of the margin. 	D3	improvement	Prosthodontics
2021-04-03 18:55:53	R_3hFng0aCbPBJ6EH	I would like to insist my patient come on time/early to make use of the appointment's full time	D3	improvement	Exam/Tx Plan
2021-04-20 17:12:56	R_3imp4925gbL4jQS	I would like to be sure the radiograph depicts caries and not another radiolucency before started my prep. I don't think there was secondary caries yet, so I would have just fixed the defect located on the facial with a composite patch rather than redo the entire restoration.	D3	improvement	Restorative
2021-02-26 18:28:08	R_3IRDtlLO2ek8Cuf	I would like to have trimmed the casts more before coming in to the appointment. I wasn't aware just how much excess I had, based on my cast. I feel like it took too much time away from the border molding and I did not get to take the impressions same day.	D3	improvement	Prosthodontics
2021-02-26 18:28:08	R_3IRDtlLO2ek8Cuf	How far away from the vestibule on the cast do you trim the custom tray?	D3	question	Prosthodontics
2021-01-23 14:34:32	R_3knsBXFU1oIYEwa	I would like to trust myself better and make the adjustment on the acrylic myself, though I would still leave adjusting the clasps to the doctor. I did notice it was a little loose, but I also should have followed my gut and understood it meant the prosthesis' clasps needed to be tightened.	D3	improvement	Prosthodontics
2021-01-23 14:34:32	R_3knsBXFU1oIYEwa	How frequently might the patient need to have the clasps adjusted? I thought they had good retention a few days ago upon delivery, but today they were loose.	D3	question	Prosthodontics
2021-03-16 14:24:30	R_3LefOJBED9aqcrp	I want to remember to use all my tools at hand (namely the #12 bard parker blade)n so I can smooth and contour my restorations. That overhang wouldn't go away with the interproximal strips nor several cone and flame burs, but that blade did the trick,	D3	improvement	Restorative
2021-03-16 14:24:30	R_3LefOJBED9aqcrp	What are the indications to use septocaine instead of lidocaine?	D3	question	Restorative
2021-02-22 15:05:04	R_3MQY9W2Zw42d1Zo	I don't  have anything I would do differently, except maybe ascertain my patient goes to see Terri or Becky when going for radio rather than head straight to a chair.	D3	improvement	Periodontics
2021-02-22 15:05:04	R_3MQY9W2Zw42d1Zo	Is it too early for me to try working without a fulcrum?	D3	question	Periodontics
2021-02-17 17:53:57	R_3n141U3vz2FAECk	I would like to locate the proper edentulous trays next time. There weren't any on the floor I worked on today, so I used stock dentate trays.	D3	improvement	Prosthodontics
2021-03-09 15:29:26	R_3P51h3aA6q75j9V	I would like to take a little more time checking for composite left over in the prep because it is hard to see and I don't want to miss any.	D3	improvement	Restorative
2021-02-26 18:24:11	R_3paJJBZIpeMz4oF	I would like to make sure I complete the exam in the correct order and call faculty at the correct steps. I was concerned about our time and the request system didn't seem to be working (we had to switch clinics on the page), so I jumped to the next step without waiting for all the checks. I will plan and use my time better.	D3	improvement	Restorative
2021-03-12 17:56:26	R_3rOg4qFaOWuIsRR	I would like to make sure I have my patient's needs treatment planned appropriately and not scattered. I have felt very lost with this patient's treatment plan and I must simply go through it myself and ensure I have a comprehensive understanding of how we want to move forward. My patient regularly no showing or changing his mind about what he wants is not an excuse for me to neglect having a solid plan of trweatment.	D3	improvement	Restorative
2021-03-12 17:56:26	R_3rOg4qFaOWuIsRR	If I go through his planned treatments and plan them as I see fit, would you be willing to go over them with me and confirm I am on a good course?	D3	question	Restorative
2021-03-04 01:02:45	R_3smNhsfn8LWsiKg	I would like to ascertain on my own that my restoration's margins are ideal and not overhanging. I was disappointed to see the bulky restoration, but more upset that I wouldn't have adjusted it that day if Dr. Pobcik hadn't pointed it out. I do appreciate learning how to use the profin!	D3	improvement	Restorative
2021-04-15 20:22:33	R_agwZWDOzNFGbcdP	Nothing, today was fine	D3	improvement	Periodontics
2021-04-02 16:45:28	R_PRmiLkYgQoRtnMd	I would like to have more confidence in removing the excess denture material. I maybe was taking too little at a time, or not the proper areas, as he continued to have pain moving from side to side with each adjustment	D3	improvement	Prosthodontics
2021-04-02 16:45:28	R_PRmiLkYgQoRtnMd	How do you know when to stop? When the patient is out of pain?	D3	question	Prosthodontics
2021-01-20 15:08:58	R_Aama00sWPNq8EMN	better time management	D3	improvement	Prosthodontics
2021-04-16 17:52:48	R_3GfEn0X6ETwj7ZA	use glide floss to clean excess cement interproximally instead of the standard floss	D4	improvement	Prosthodontics
2021-03-30 21:48:27	R_3HMRo35ImrGe7FY	Verify pt insurance before scheduling in future. Also make sure to thoroughly explain the response to cold testing so pt understands	D4	improvement	Endodontics
2021-01-27 19:01:12	R_3HYKVl4S0xef30S	I was unable to perform the procedure today	D4	improvement	Endodontics
2021-03-18 17:27:08	R_3iRu4r6UQccHrEm	Learn to work with IRM better	D4	improvement	Prosthodontics
2021-03-23 20:28:03	R_3MyxJVg9oW7LNlW	familiarize myself with the materials better	D4	improvement	Endodontics
2021-04-05 21:39:25	R_3njxqg1gVMH8LQL	Use IRM as the base for composite to seal the screw access not as the whole restoration	D4	improvement	Prosthodontics
2021-01-29 00:44:16	R_3nNri6Le5RQ1KFc	I would like to have hot water available to help set the reline material	D4	improvement	Prosthodontics
2021-03-02 15:42:24	R_3p2Ynl46bGMGjrV	I would like to work on getting better interproximal contacts	D4	improvement	Restorative
2021-04-03 18:01:11	R_3Pu881LJRmsiHmb	Review steps for panavia, make sure to take post prep radiographs in future	D4	improvement	Prosthodontics
2021-04-01 19:58:48	R_3QDC8F1KL6poL4i	MAKE pt aware of restorative options for discolored restoration.	D4	improvement	Restorative
2021-03-19 17:04:03	R_3s78YeAsVdETLL8	Consider anesthetizing pt in the future	D4	improvement	Periodontics
2021-03-29 20:26:56	R_8wcHpSo8B7mM8xj	Work on being able to better prepare post space	D4	improvement	Prosthodontics
2021-04-06 20:59:50	R_8wywLEQaW4Y8e77	Make sure to mount and trim own dies to get better results	D4	improvement	Prosthodontics
2021-04-06 21:04:19	R_BEwYc5PqoKQDhVn	I had no concerns with the treatment provided today	D4	improvement	Restorative
2021-03-10 22:31:28	R_DocSnr3OndVWBRD	Work on wax ups and on developing better anatomical shape on temporary crowns.	D4	improvement	Prosthodontics
2021-03-30 13:52:31	R_O7QtqtofLdf1a7f	Work on being able to better identify subg calc and proper probe angulation 	D4	improvement	Periodontics
2021-04-07 17:05:29	R_OP7oCP58MncDQZP	Make sure to identify any defects like craze lines and remove them from the margin	D4	improvement	Prosthodontics
2021-01-28 18:34:02	R_PClfe8tEV2L9WN3	Make sure to chart mobility and recession	D4	improvement	Exam/Tx Plan
2021-02-15 14:34:16	R_PMX3mwUje6edhuN	I need to try to make sure the lip gets over the tray and can even place some alginate in the buccal vestibule to insure it is captured. Also don't put as much pressure on posterior of tray causing burn out of cusp tips.	D4	improvement	Exam/Tx Plan
2021-02-25 20:40:58	R_Q61aeNkmLt0AJUJ	Thank you for reviewing clasp adjustment	D4	improvement	Prosthodontics
2021-02-22 16:57:49	R_3J2RqTBX9uBlpd5	take the PA earlier in the treatment plan to avoid delays like today	D4	improvement	Prosthodontics
